transaction_id,transaction_date,employee_id,employee_name,email,department,category,merchant,amount_usd,currency,policy_limit_usd,policy_violation,notes
TXN-03683,2024-06-20,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Meals & Entertainment,OpenTable Restaurant,210.61,USD,150,True,Floor bar phone discover talk director first.
TXN-04177,2024-06-20,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Office Supplies,Uline,151.42,USD,200,False,Guy choice church quite experience lawyer need fact property say.
TXN-04465,2024-06-20,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Travel & Lodging,Airbnb,1626.77,USD,3000,False,
TXN-04527,2024-06-20,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Meals & Entertainment,Starbucks,464.59,USD,150,True,
TXN-04981,2024-06-20,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Professional Services,McKinsey & Co,4337.21,USD,5000,False,
TXN-00023,2024-06-21,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Office Supplies,Staples,142.77,USD,200,False,
TXN-00146,2024-06-21,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Travel & Lodging,Uber,625.82,USD,3000,False,
TXN-00304,2024-06-21,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Advertising,Twitter/X Ads,14688.11,USD,10000,True,
TXN-00566,2024-06-21,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Office Supplies,Uline,201.81,USD,200,True,
TXN-00774,2024-06-21,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Snowflake,2484.52,USD,1000,True,Ago perform yeah mention purpose.
TXN-00845,2024-06-21,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Professional Services,Accenture,3281.44,USD,5000,False,
TXN-00960,2024-06-21,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,2496.85,USD,1000,True,Too perform research national drug concern six.
TXN-01131,2024-06-21,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Software & SaaS,AWS Marketplace,2085.08,USD,1000,True,Trade part course international if.
TXN-01181,2024-06-21,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Software & SaaS,Figma,523.96,USD,1000,False,
TXN-01625,2024-06-21,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Hardware,B&H Photo,1800.98,USD,2500,False,
TXN-01639,2024-06-21,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Figma,1477.85,USD,1000,True,Wonder while politics culture involve push.
TXN-01699,2024-06-21,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Meals & Entertainment,Chipotle,371.88,USD,150,True,
TXN-01741,2024-06-21,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Professional Services,McKinsey & Co,2205.53,USD,5000,False,Image activity share them front soldier serious forget mission hundred.
TXN-01785,2024-06-21,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Advertising,Twitter/X Ads,7391.63,USD,10000,False,Class will experience serious country despite peace stuff student.
TXN-02074,2024-06-21,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,1394.16,USD,5000,False,
TXN-03060,2024-06-21,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Hardware,Best Buy Business,2239.39,USD,2500,False,
TXN-03402,2024-06-21,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Travel & Lodging,Delta Airlines,2059.83,USD,3000,False,
TXN-03614,2024-06-21,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Software & SaaS,Heroku,239.04,USD,1000,False,
TXN-03686,2024-06-21,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Hardware,CDW,676.92,USD,2500,False,
TXN-03724,2024-06-21,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Hardware,Dell Technologies,2526.9,USD,2500,True,
TXN-04135,2024-06-21,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Meals & Entertainment,Starbucks,231.39,USD,150,True,
TXN-04252,2024-06-21,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Software & SaaS,AWS Marketplace,728.72,USD,1000,False,Pick half firm same alone do true view between yard.
TXN-04473,2024-06-21,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Meals & Entertainment,DoorDash,150.22,USD,150,True,
TXN-04510,2024-06-21,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Software & SaaS,Figma,224.81,USD,1000,False,Apply practice close civil federal.
TXN-04535,2024-06-21,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Advertising,AdRoll,1597.6,USD,10000,False,Read national bill few save impact second book prevent.
TXN-04624,2024-06-21,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Hardware,Apple Business,2882.4,USD,2500,True,
TXN-04737,2024-06-21,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Hardware,Dell Technologies,578.47,USD,2500,False,
TXN-04812,2024-06-21,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Office Supplies,Office Depot,132.54,USD,200,False,Action appear support start seek.
TXN-04818,2024-06-21,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Software & SaaS,Zoom,1897.54,USD,1000,True,
TXN-00388,2024-06-22,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Travel & Lodging,Hilton,2888.87,USD,3000,False,
TXN-00483,2024-06-22,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Office Supplies,Grainger,157.46,USD,200,False,
TXN-00624,2024-06-22,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Meals & Entertainment,DoorDash,75.6,USD,150,False,
TXN-00884,2024-06-22,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Advertising,Meta Ads,5226.6,USD,10000,False,
TXN-01046,2024-06-22,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Software & SaaS,AWS Marketplace,1297.47,USD,1000,True,Statement set test ten agent voice reveal shoulder bank stay.
TXN-01222,2024-06-22,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Software & SaaS,Slack,1587.89,USD,1000,True,
TXN-01287,2024-06-22,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Meals & Entertainment,Seamless,429.8,USD,150,True,
TXN-01439,2024-06-22,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Meals & Entertainment,OpenTable Restaurant,181.87,USD,150,True,
TXN-01519,2024-06-22,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Advertising,The Trade Desk,14499.07,USD,10000,True,
TXN-02360,2024-06-22,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Freelancer Invoice,5223.56,USD,5000,True,
TXN-02390,2024-06-22,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Software & SaaS,Snowflake,2128.23,USD,1000,True,Happen yeah bank candidate camera.
TXN-02626,2024-06-22,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Meals & Entertainment,Chipotle,211.43,USD,150,True,
TXN-02685,2024-06-22,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Software & SaaS,Notion,2456.92,USD,1000,True,
TXN-02866,2024-06-22,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Travel & Lodging,Lyft,1596.37,USD,3000,False,
TXN-03166,2024-06-22,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Hardware,Dell Technologies,2676.93,USD,2500,True,
TXN-03273,2024-06-22,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Advertising,The Trade Desk,10611.93,USD,10000,True,
TXN-03954,2024-06-22,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Travel & Lodging,Hilton,844.13,USD,3000,False,Than need task toward enjoy reduce the method.
TXN-04374,2024-06-22,EMP-5552,Matthew Bennett,matthew.bennett@brex-demo.com,Sales,Professional Services,McKinsey & Co,1601.27,USD,5000,False,Important contain commercial since laugh individual state happen attention.
TXN-04428,2024-06-22,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Hardware,B&H Photo,248.05,USD,2500,False,Must hospital personal common eye.
TXN-04723,2024-06-22,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Professional Services,Accenture,1271.14,USD,5000,False,
TXN-04816,2024-06-22,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Software & SaaS,AWS Marketplace,1557.5,USD,1000,True,
TXN-00239,2024-06-23,EMP-9935,Samantha Hale,samantha.hale@brex-demo.com,Engineering,Software & SaaS,Datadog,1791.74,USD,1000,True,
TXN-00297,2024-06-23,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Meals & Entertainment,Seamless,265.93,USD,150,True,War heart require blue.
TXN-00568,2024-06-23,EMP-5012,Frances Pierce,frances.pierce@brex-demo.com,Engineering,Software & SaaS,Notion,1970.05,USD,1000,True,Strategy shake real red production national firm property trip.
TXN-00691,2024-06-23,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Professional Services,Local Law Firm LLP,1865.47,USD,5000,False,
TXN-01127,2024-06-23,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Professional Services,McKinsey & Co,7669.98,USD,5000,True,
TXN-01133,2024-06-23,EMP-4257,Timothy White,timothy.white@brex-demo.com,Marketing,Software & SaaS,Notion,1865.31,USD,1000,True,
TXN-01914,2024-06-23,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Meals & Entertainment,Seamless,356.68,USD,150,True,
TXN-01950,2024-06-23,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Software & SaaS,Notion,837.95,USD,1000,False,
TXN-02432,2024-06-23,EMP-1711,Travis Jackson,travis.jackson@brex-demo.com,Finance,Meals & Entertainment,Conference Catering Co.,309.62,USD,150,True,East already this perform wear grow safe year bill.
TXN-02725,2024-06-23,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Meals & Entertainment,DoorDash,205.19,USD,150,True,
TXN-03475,2024-06-23,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Meals & Entertainment,DoorDash,178.05,USD,150,True,
TXN-03504,2024-06-23,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Hardware,Dell Technologies,2522.95,USD,2500,True,
TXN-03722,2024-06-23,EMP-5333,Lisa Brown,lisa.brown@brex-demo.com,Finance,Office Supplies,Grainger,17.0,USD,200,False,
TXN-03858,2024-06-23,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Software & SaaS,AWS Marketplace,1366.51,USD,1000,True,
TXN-03879,2024-06-23,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Travel & Lodging,Hilton,2825.15,USD,3000,False,
TXN-03958,2024-06-23,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Hardware,Apple Business,305.95,USD,2500,False,
TXN-04351,2024-06-23,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Advertising,Twitter/X Ads,1070.07,USD,10000,False,
TXN-04757,2024-06-23,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Software & SaaS,Jira Cloud,1244.95,USD,1000,True,
TXN-04758,2024-06-23,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Software & SaaS,GitHub,67.28,USD,1000,False,
TXN-04852,2024-06-23,EMP-6514,Carlos Hanson,carlos.hanson@brex-demo.com,Finance,Hardware,Best Buy Business,1606.75,USD,2500,False,
TXN-00223,2024-06-24,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Software & SaaS,Snowflake,1378.2,USD,1000,True,
TXN-00481,2024-06-24,EMP-2679,Mark Daniel,mark.daniel@brex-demo.com,Engineering,Hardware,Best Buy Business,1284.96,USD,2500,False,
TXN-00506,2024-06-24,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Meals & Entertainment,Starbucks,309.22,USD,150,True,Ask hold take pull child kid guy.
TXN-00847,2024-06-24,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Software & SaaS,Datadog,270.41,USD,1000,False,
TXN-00958,2024-06-24,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Meals & Entertainment,Starbucks,234.99,USD,150,True,
TXN-00991,2024-06-24,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,McKinsey & Co,5256.83,USD,5000,True,
TXN-01043,2024-06-24,EMP-1488,Courtney Thomas,courtney.thomas@brex-demo.com,Marketing,Meals & Entertainment,Starbucks,402.94,USD,150,True,
TXN-01230,2024-06-24,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Travel & Lodging,Hilton,2226.35,USD,3000,False,
TXN-01324,2024-06-24,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Professional Services,Freelancer Invoice,5374.1,USD,5000,True,
TXN-01379,2024-06-24,EMP-3615,Antonio Li,antonio.li@brex-demo.com,Sales,Travel & Lodging,Lyft,3534.11,USD,3000,True,
TXN-01735,2024-06-24,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Software & SaaS,Slack,1449.04,USD,1000,True,
TXN-01773,2024-06-24,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Figma,1168.57,USD,1000,True,
TXN-01960,2024-06-24,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Advertising,Google Ads,5104.53,USD,10000,False,Media represent change phone point wide family American firm along.
TXN-02023,2024-06-24,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Office Supplies,Amazon Business,104.88,USD,200,False,
TXN-02399,2024-06-24,EMP-2519,Cody Wilson,cody.wilson@brex-demo.com,Finance,Office Supplies,Uline,105.34,USD,200,False,
TXN-02478,2024-06-24,EMP-2824,Ryan Hines,ryan.hines@brex-demo.com,Engineering,Software & SaaS,Jira Cloud,1398.45,USD,1000,True,
TXN-03819,2024-06-24,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Advertising,Google Ads,1726.07,USD,10000,False,
TXN-03837,2024-06-24,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Software & SaaS,Figma,1388.48,USD,1000,True,
TXN-03994,2024-06-24,EMP-1434,Jennifer Davis,jennifer.davis@brex-demo.com,Marketing,Professional Services,Accenture,7419.18,USD,5000,True,Director buy already challenge morning white production beat those major.
TXN-04366,2024-06-24,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Travel & Lodging,Delta Airlines,1937.58,USD,3000,False,
TXN-04405,2024-06-24,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Software & SaaS,Datadog,1123.3,USD,1000,True,
TXN-04446,2024-06-24,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Advertising,Twitter/X Ads,2626.1,USD,10000,False,
TXN-04660,2024-06-24,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Meals & Entertainment,Chipotle,226.67,USD,150,True,
TXN-04925,2024-06-24,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Hardware,CDW,1017.18,USD,2500,False,
TXN-04951,2024-06-24,EMP-8359,Rhonda Gutierrez,rhonda.gutierrez@brex-demo.com,Sales,Software & SaaS,Zoom,2226.36,USD,1000,True,
TXN-00079,2024-06-25,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Hardware,Best Buy Business,635.07,USD,2500,False,
TXN-00185,2024-06-25,EMP-3286,Andrew Hall,andrew.hall@brex-demo.com,Engineering,Software & SaaS,AWS Marketplace,2370.55,USD,1000,True,
TXN-00292,2024-06-25,EMP-5557,Bradley Mccullough,bradley.mccullough@brex-demo.com,Sales,Meals & Entertainment,Starbucks,257.23,USD,150,True,Take mean forward else series read front.
TXN-00540,2024-06-25,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Hardware,CDW,851.91,USD,2500,False,
TXN-00695,2024-06-25,EMP-1520,Andrew Lopez,andrew.lopez@brex-demo.com,Marketing,Hardware,CDW,1764.18,USD,2500,False,
TXN-00977,2024-06-25,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Travel & Lodging,United Airlines,1351.58,USD,3000,False,Bed store back order camera hear score far.
TXN-01097,2024-06-25,EMP-4527,Nathaniel Carney,nathaniel.carney@brex-demo.com,Sales,Meals & Entertainment,Conference Catering Co.,218.63,USD,150,True,
TXN-01489,2024-06-25,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Professional Services,Deloitte Consulting,4416.08,USD,5000,False,
TXN-02024,2024-06-25,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Software & SaaS,Zoom,725.57,USD,1000,False,
TXN-02089,2024-06-25,EMP-6635,Rachel Klein,rachel.klein@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,6215.85,USD,5000,True,
TXN-02230,2024-06-25,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Software & SaaS,Heroku,874.33,USD,1000,False,
TXN-02857,2024-06-25,EMP-5506,Laura Ross,laura.ross@brex-demo.com,Engineering,Software & SaaS,Jira Cloud,1508.63,USD,1000,True,
TXN-04173,2024-06-25,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Professional Services,Accenture,1348.63,USD,5000,False,
TXN-04210,2024-06-25,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Office Supplies,Office Depot,203.2,USD,200,True,
TXN-04528,2024-06-25,EMP-4582,Christopher Hall,christopher.hall@brex-demo.com,Marketing,Travel & Lodging,United Airlines,836.52,USD,3000,False,Science capital their test whom deep either nature population.
TXN-04662,2024-06-25,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Advertising,LinkedIn Ads,5669.86,USD,10000,False,Civil visit himself pattern into special rest.
TXN-00529,2024-06-26,EMP-2424,Caroline Edwards,caroline.edwards@brex-demo.com,Engineering,Software & SaaS,Figma,1763.32,USD,1000,True,
TXN-00561,2024-06-26,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Advertising,AdRoll,6570.64,USD,10000,False,
TXN-00570,2024-06-26,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Meals & Entertainment,Starbucks,261.33,USD,150,True,
TXN-00737,2024-06-26,EMP-3547,Crystal Allen,crystal.allen@brex-demo.com,Sales,Meals & Entertainment,Grubhub,368.2,USD,150,True,
TXN-00876,2024-06-26,EMP-7912,Amber David,amber.david@brex-demo.com,Engineering,Hardware,CDW,1277.86,USD,2500,False,Research road eight any capital we.
TXN-00935,2024-06-26,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Office Supplies,Uline,81.08,USD,200,False,
TXN-00946,2024-06-26,EMP-4611,Aaron Neal,aaron.neal@brex-demo.com,Sales,Office Supplies,Office Depot,39.99,USD,200,False,Four say yet safe without simple a chance foreign.
TXN-01022,2024-06-26,EMP-2674,Tina Johnson,tina.johnson@brex-demo.com,Finance,Software & SaaS,Zoom,358.15,USD,1000,False,
TXN-01291,2024-06-26,EMP-2584,Mark Jacobs,mark.jacobs@brex-demo.com,Finance,Professional Services,Local Law Firm LLP,7647.8,USD,5000,True,
TXN-01614,2024-06-26,EMP-1106,Leah Webb,leah.webb@brex-demo.com,Sales,Meals & Entertainment,Seamless,377.12,USD,150,True,Case old drop affect happen poor here record.
TXN-01994,2024-06-26,EMP-7224,Jaclyn Howard,jaclyn.howard@brex-demo.com,Finance,Hardware,Apple Business,1171.05,USD,2500,False,
TXN-02065,2024-06-26,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Professional Services,Freelancer Invoice,3778.15,USD,5000,False,
TXN-02101,2024-06-26,EMP-6881,Matthew Allen,matthew.allen@brex-demo.com,Finance,Professional Services,Freelancer Invoice,3582.29,USD,5000,False,
TXN-02706,2024-06-26,EMP-4657,Andrea Mccann,andrea.mccann@brex-demo.com,Engineering,Meals & Entertainment,DoorDash,238.12,USD,150,True,
TXN-02763,2024-06-26,EMP-2535,Timothy Humphrey,timothy.humphrey@brex-demo.com,Marketing,Professional Services,Deloitte Consulting,7486.63,USD,5000,True,
TXN-02863,2024-06-26,EMP-7873,David Baker,david.baker@brex-demo.com,Marketing,Travel & Lodging,Airbnb,548.74,USD,3000,False,
TXN-02912,2024-06-26,EMP-8527,Kendra Whitaker,kendra.whitaker@brex-demo.com,Finance,Professional Services,Freelancer Invoice,5235.2,USD,5000,True,Couple painting information seat its picture spring research.
TXN-03328,2024-06-26,EMP-9279,Amber Williams,amber.williams@brex-demo.com,Marketing,Hardware,Apple Business,2772.86,USD,2500,True,
TXN-03344,2024-06-26,EMP-1409,Christopher Henry,christopher.henry@brex-demo.com,Engineering,Office Supplies,Grainger,186.46,USD,200,False,
TXN-03377,2024-06-26,EMP-7924,Adam Shea,adam.shea@brex-demo.com,Sales,Travel & Lodging,Uber,2768.04,USD,3000,False,
TXN-03434,2024-06-26,EMP-9928,Paul Cooke,paul.cooke@brex-demo.com,Marketing,Advertising,Google Ads,1381.07,USD,10000,False,
